IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.96
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,7.95
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,7.95
47.243.67.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,196,7.95
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,7.95
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,7.94
8.219.159.232,2087,2087,true,SIN,Asia Pacific,Singapore,72,7.94
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,7.94
8.219.179.34,80,80,false,SIN,Asia Pacific,Singapore,6,7.94
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,24,7.94
8.222.249.98,2096,2096,true,SIN,Asia Pacific,Singapore,115,7.93
8.219.215.214,8080,8080,false,SIN,Asia Pacific,Singapore,56,7.93
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,19,7.93
8.219.72.51,2096,2096,true,SIN,Asia Pacific,Singapore,30,7.92
8.222.152.165,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.92
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,129,7.92
8.219.177.205,2086,2086,false,SIN,Asia Pacific,Singapore,2,7.92
8.222.128.131,8443,8443,true,SIN,Asia Pacific,Singapore,128,7.91
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,7.91
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.91
8.219.6.150,2086,2086,false,SIN,Asia Pacific,Singapore,36,7.90
8.219.179.34,443,443,true,SIN,Asia Pacific,Singapore,64,7.90
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,7.89
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.89
47.236.118.216,2053,2053,true,SIN,Asia Pacific,Singapore,72,7.89
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,21,7.89
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,7.89
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.88
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,7.88
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,18,7.88
47.242.252.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,7.88
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.88
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,7.88
47.237.11.182,8443,8443,true,SIN,Asia Pacific,Singapore,96,7.87
47.243.70.197,443,443,true,HKG,Asia Pacific,Hong Kong,59,7.87
8.222.167.147,2087,2087,true,SIN,Asia Pacific,Singapore,75,7.87
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,68,7.87
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.87
47.251.74.226,80,80,false,LAX,North America,Los Angeles,170,7.87
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,86,7.87
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,7.86
8.222.140.87,2087,2087,true,SIN,Asia Pacific,Singapore,52,7.86
47.236.104.98,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.86
8.222.254.91,8443,8443,true,SIN,Asia Pacific,Singapore,86,7.86
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,14,7.86
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.86
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.86
8.222.209.223,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.84
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,46,7.84
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,107,7.84
8.222.249.98,2087,2087,true,SIN,Asia Pacific,Singapore,79,7.84
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.84
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.83
8.217.167.88,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,7.83
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,7.82
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,46,7.82
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.82
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,7.81
8.219.197.111,2096,2096,true,SIN,Asia Pacific,Singapore,150,7.81
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,7.81
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,7.81
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.81
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,47,7.80
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,55,7.80
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,9,7.80
8.219.157.97,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.80
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.80
8.222.198.105,443,443,true,SIN,Asia Pacific,Singapore,86,7.80
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,76,7.79
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.79
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,58,7.79
8.219.179.34,2096,2096,true,SIN,Asia Pacific,Singapore,51,7.79
8.218.127.249,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,7.79
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.79
8.219.174.142,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.79
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,141,7.78
47.237.84.173,80,80,false,SIN,Asia Pacific,Singapore,53,7.78
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,7.78
8.219.97.179,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.78
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,7.77
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,7.77
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,115,7.77
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,29,7.77
8.222.226.15,8080,8080,false,SIN,Asia Pacific,Singapore,3,7.77
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,7.76
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,7.76
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,7.76
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,7.76
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.75
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,93,7.75
47.237.14.220,8080,8080,false,SIN,Asia Pacific,Singapore,32,7.75
47.237.94.140,8080,8080,false,SIN,Asia Pacific,Singapore,27,7.75
8.219.196.24,2086,2086,false,SIN,Asia Pacific,Singapore,16,7.75
8.222.253.235,2083,2083,true,SIN,Asia Pacific,Singapore,39,7.74
8.219.98.13,443,443,true,SIN,Asia Pacific,Singapore,94,7.74
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,7.74
8.222.211.16,2087,2087,true,SIN,Asia Pacific,Singapore,37,7.74
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,28,7.74
8.219.215.214,2096,2096,true,SIN,Asia Pacific,Singapore,92,7.74
8.222.193.208,2053,2053,true,SIN,Asia Pacific,Singapore,87,7.74
8.219.101.72,2082,2082,false,SIN,Asia Pacific,Singapore,19,7.73
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,7.72
8.219.193.22,2052,2052,false,SIN,Asia Pacific,Singapore,23,7.72
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,7.71
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,7.71
8.222.202.163,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.71
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,93,7.70
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,7.70
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,80,7.70
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,38,7.69
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,61,7.69
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.69
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,85,7.69
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.69
8.218.181.189,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,7.68
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,7.68
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,55,7.68
8.222.223.34,2096,2096,true,SIN,Asia Pacific,Singapore,115,7.68
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,7.67
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,46,7.67
8.219.66.156,2095,2095,false,NRT,Asia Pacific,Tokyo,80,7.67
8.219.103.126,2095,2095,false,SIN,Asia Pacific,Singapore,17,7.67
8.222.208.83,8443,8443,true,SIN,Asia Pacific,Singapore,72,7.67
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.67
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,7.67
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.66
8.217.91.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,7.66
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,91,7.65
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,17,7.65
47.236.146.249,2095,2095,false,SIN,Asia Pacific,Singapore,29,7.65
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,58,7.65
8.222.180.86,2087,2087,true,SIN,Asia Pacific,Singapore,29,7.64
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,7.64
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,17,7.64
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,7.64
8.222.179.231,8443,8443,true,SIN,Asia Pacific,Singapore,58,7.64
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,93,7.63
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,7.63
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,7.63
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,7.63
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.63
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,22,7.63
8.219.191.110,8443,8443,true,SIN,Asia Pacific,Singapore,109,7.62
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,103,7.62
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,41,7.62
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,7.61
8.222.211.16,443,443,true,SIN,Asia Pacific,Singapore,40,7.61
8.219.251.81,2053,2053,true,SIN,Asia Pacific,Singapore,85,7.61
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.61
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.61
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,7.60
8.219.229.190,2096,2096,true,SIN,Asia Pacific,Singapore,118,7.60
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.60
47.237.84.173,80,80,false,SIN,Asia Pacific,Singapore,31,7.60
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,78,7.60
8.219.195.47,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.60
8.222.254.91,8443,8443,true,SIN,Asia Pacific,Singapore,32,7.60
47.236.17.193,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.59
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.59
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,7.59
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,28,7.58
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,7.58
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,20,7.58
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,17,7.58
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.58
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.58
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,44,7.58
47.243.161.235,80,80,false,HKG,Asia Pacific,Hong Kong,43,7.58
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,46,7.58
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,63,7.57
8.219.228.157,2082,2082,false,SIN,Asia Pacific,Singapore,3,7.57
8.218.156.91,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,7.56
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.56
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,3,7.56
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,7.55
8.219.99.8,2083,2083,true,SIN,Asia Pacific,Singapore,111,7.55
8.219.153.237,8880,8880,false,NRT,Asia Pacific,Tokyo,76,7.55
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,7.55
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,7.55
8.219.250.239,2087,2087,true,SIN,Asia Pacific,Singapore,220,7.54
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.54
47.245.93.74,8080,8080,false,SIN,Asia Pacific,Singapore,21,7.53
8.219.111.175,2083,2083,true,SIN,Asia Pacific,Singapore,60,7.53
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,81,7.53
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,7.53
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.52
8.219.72.51,2052,2052,false,SIN,Asia Pacific,Singapore,24,7.52
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,55,7.52
8.218.119.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,7.52
8.222.183.242,80,80,false,SIN,Asia Pacific,Singapore,41,7.52
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,9,7.52
8.219.40.255,2053,2053,true,SIN,Asia Pacific,Singapore,60,7.51
8.222.221.109,2082,2082,false,SIN,Asia Pacific,Singapore,21,7.51
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,77,7.51
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,29,7.51
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,7.51
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.51
8.218.119.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,7.50
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,7.50
8.219.196.117,2087,2087,true,SIN,Asia Pacific,Singapore,81,7.49
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,78,7.49
8.222.144.50,2053,2053,true,SIN,Asia Pacific,Singapore,71,7.48
8.222.226.15,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.48
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,7.48
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,3,7.48
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,7.47
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,56,7.47
8.219.196.24,2096,2096,true,SIN,Asia Pacific,Singapore,73,7.47
8.219.229.190,8443,8443,true,SIN,Asia Pacific,Singapore,119,7.47
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,89,7.47
8.222.193.208,2087,2087,true,SIN,Asia Pacific,Singapore,130,7.46
8.222.165.117,2095,2095,false,SIN,Asia Pacific,Singapore,41,7.46
8.219.6.157,2053,2053,true,SIN,Asia Pacific,Singapore,75,7.46
47.237.84.173,2095,2095,false,SIN,Asia Pacific,Singapore,31,7.46
8.222.140.87,80,80,false,SIN,Asia Pacific,Singapore,28,7.45
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,17,7.45
8.222.187.4,2096,2096,true,SIN,Asia Pacific,Singapore,58,7.45
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,7.45
8.222.128.131,80,80,false,SIN,Asia Pacific,Singapore,18,7.44
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,7.44
8.219.248.47,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.44
8.218.127.249,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.44
8.222.252.150,2053,2053,true,SIN,Asia Pacific,Singapore,33,7.44
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.43
8.222.197.251,8443,8443,true,SIN,Asia Pacific,Singapore,37,7.43
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,25,7.43
8.219.120.87,2096,2096,true,SIN,Asia Pacific,Singapore,102,7.43
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,20,7.43
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,31,7.43
8.222.252.150,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.42
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.42
8.218.158.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,7.42
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,22,7.42
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,58,7.41
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,7.41
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,7.41
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,30,7.40
8.222.226.15,2052,2052,false,SIN,Asia Pacific,Singapore,3,7.40
8.219.97.50,2087,2087,true,SIN,Asia Pacific,Singapore,88,7.40
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,30,7.40
8.219.235.164,2095,2095,false,SIN,Asia Pacific,Singapore,38,7.40
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,8,7.40
8.222.212.172,8443,8443,true,SIN,Asia Pacific,Singapore,120,7.39
47.243.162.49,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,7.39
8.222.138.164,443,443,true,SIN,Asia Pacific,Singapore,129,7.39
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,17,7.39
8.219.72.51,2083,2083,true,SIN,Asia Pacific,Singapore,109,7.39
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.38
47.236.9.152,2087,2087,true,SIN,Asia Pacific,Singapore,66,7.38
8.219.110.88,2087,2087,true,SIN,Asia Pacific,Singapore,9,7.38
8.219.13.143,8080,8080,false,SIN,Asia Pacific,Singapore,22,7.38
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,70,7.38
47.237.0.31,2083,2083,true,SIN,Asia Pacific,Singapore,83,7.38
8.217.49.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,7.38
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,34,7.38
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,7.37
8.219.247.203,2096,2096,true,SIN,Asia Pacific,Singapore,99,7.37
8.219.196.24,8443,8443,true,SIN,Asia Pacific,Singapore,89,7.37
8.219.206.53,2087,2087,true,SIN,Asia Pacific,Singapore,140,7.37
8.222.202.163,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.36
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.36
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,5,7.36
8.217.250.5,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,7.35
8.219.245.187,8443,8443,true,SIN,Asia Pacific,Singapore,44,7.35
8.222.244.123,2053,2053,true,SIN,Asia Pacific,Singapore,62,7.35
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.35
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.35
8.219.202.130,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.35
8.222.174.108,2086,2086,false,SIN,Asia Pacific,Singapore,27,7.35
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,7.34
8.219.170.180,2053,2053,true,SIN,Asia Pacific,Singapore,73,7.34
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,22,7.34
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,7.34
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,7.33
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,7.33
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,45,7.33
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,63,7.33
8.222.198.105,2087,2087,true,SIN,Asia Pacific,Singapore,72,7.32
47.236.116.182,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.32
8.219.42.72,2096,2096,true,SIN,Asia Pacific,Singapore,62,7.32
8.219.107.199,2087,2087,true,SIN,Asia Pacific,Singapore,153,7.32
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.32
8.219.195.47,2096,2096,true,SIN,Asia Pacific,Singapore,116,7.32
8.218.136.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,7.31
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.31
8.222.208.83,443,443,true,SIN,Asia Pacific,Singapore,58,7.31
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,12,7.31
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,7.31
47.237.92.26,8080,8080,false,SIN,Asia Pacific,Singapore,35,7.30
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,25,7.30
8.222.255.15,2096,2096,true,SIN,Asia Pacific,Singapore,74,7.30
8.222.140.87,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.30
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,26,7.29
47.236.104.11,2087,2087,true,SIN,Asia Pacific,Singapore,70,7.29
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,7.29
47.237.11.182,2096,2096,true,SIN,Asia Pacific,Singapore,120,7.28
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,167,7.28
47.236.104.11,2083,2083,true,SIN,Asia Pacific,Singapore,47,7.28
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,86,7.28
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,8,7.28
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,7.27
47.245.93.74,8443,8443,true,SIN,Asia Pacific,Singapore,33,7.27
47.237.95.140,2095,2095,false,SIN,Asia Pacific,Singapore,26,7.27
47.237.100.206,8443,8443,true,SIN,Asia Pacific,Singapore,98,7.27
47.243.162.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,114,7.27
47.236.104.98,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.27
47.236.237.90,2095,2095,false,SIN,Asia Pacific,Singapore,37,7.27
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,7.27
47.236.104.98,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.26
8.222.209.223,2087,2087,true,SIN,Asia Pacific,Singapore,75,7.26
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,62,7.26
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,7.26
8.219.206.53,8080,8080,false,SIN,Asia Pacific,Singapore,29,7.26
8.219.107.135,2096,2096,true,SIN,Asia Pacific,Singapore,58,7.25
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,7,7.25
8.222.212.219,2083,2083,true,SIN,Asia Pacific,Singapore,77,7.25
47.237.14.220,8443,8443,true,SIN,Asia Pacific,Singapore,69,7.25
8.222.254.91,443,443,true,SIN,Asia Pacific,Singapore,99,7.25
8.222.223.34,80,80,false,SIN,Asia Pacific,Singapore,3,7.25
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,7.25
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,33,7.24
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,29,7.24
8.222.215.228,2053,2053,true,SIN,Asia Pacific,Singapore,61,7.24
47.236.167.231,2096,2096,true,SIN,Asia Pacific,Singapore,93,7.24
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,69,7.24
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,7.23
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,38,7.23
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,7.23
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,19,7.23
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,72,7.23
47.236.169.164,2053,2053,true,SIN,Asia Pacific,Singapore,80,7.23
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,66,7.22
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,7.22
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,47,7.22
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.22
47.237.92.26,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.22
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,7.20
8.222.183.242,8080,8080,false,SIN,Asia Pacific,Singapore,22,7.20
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,15,7.20
8.219.11.158,2086,2086,false,SIN,Asia Pacific,Singapore,24,7.20
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,17,7.20
47.236.121.23,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.20
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,40,7.20
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,7.20
8.219.110.88,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.20
47.236.172.95,8443,8443,true,SIN,Asia Pacific,Singapore,92,7.20
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,72,7.20
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,44,7.19
8.222.249.98,80,80,false,SIN,Asia Pacific,Singapore,13,7.19
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,7.19
8.222.138.164,2052,2052,false,SIN,Asia Pacific,Singapore,3,7.19
8.219.140.229,8880,8880,false,SIN,Asia Pacific,Singapore,13,7.19
8.210.34.188,80,80,false,HKG,Asia Pacific,Hong Kong,48,7.19
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,101,7.18
